 State Name , PC NAME , CANDIDATES NAME , SEX , AGE , CATEGORY , PARTY NAME , PARTY SYMBOL , GENERAL , POSTAL , TOTAL ,OVER TOTAL ELECTORS IN CONSTITUENCY,OVER TOTAL VOTES POLLED IN CONSTITUENCY,Total Electors
Jammu & Kashmir,Baramulla,HAJI FAROOQ AHMAD MIR,MALE,55,GENERAL,INC,Hand,34240,292,34532,2.620551278,7.572823625,1317738
Jammu & Kashmir,Baramulla,MOHAMMAD AKBAR LONE,MALE,71,GENERAL,JKN,Plough,132969,457,133426,10.12538153,29.26015189,1317738
Jammu & Kashmir,Baramulla,MOHD MAQBOOL WAR,MALE,65,GENERAL,BJP,Lotus,7313,581,7894,0.599056869,1.731144147,1317738
Jammu & Kashmir,Baramulla,RAJA AIJAZ ALI,MALE,67,GENERAL,JPC,Apple,103052,141,103193,7.831071123,22.63009349,1317738
Jammu & Kashmir,Baramulla,JAVID AHMAD QURESHI,MALE,45,GENERAL,IND,Farmer Ploughing Within Square,3332,51,3383,0.256727817,0.741887592,1317738
Jammu & Kashmir,Baramulla,SYED NAJEEB SHAH NAQVI,MALE,48,GENERAL,IND,Table,4948,19,4967,0.376933806,1.089256775,1317738
Jammu & Kashmir,Baramulla,ENGINEER RASHID,MALE,54,GENERAL,IND,Gas Cylinder,100677,1491,102168,7.753286313,22.40531229,1317738
Jammu & Kashmir,Baramulla,NOTA,,,,NOTA,,8070,58,8128,0.616814572,1.782460049,1317738
Jammu & Kashmir,Srinagar,Sheikh Khalid Jehangir,MALE,43,GENERAL,BJP,Lotus,4546,85,4631,0.357697052,2.478286231,1294671
Jammu & Kashmir,Srinagar,Aga Syed Mohsin,MALE,58,GENERAL,PDP,Ink Pot & Pen,36620,80,36700,2.834697,19.64005715,1294671
Jammu & Kashmir,Srinagar,Abdual Rashid Ganie,MALE,44,GENERAL,JKNPP,Bicycle,782,9,791,0.061096603,0.423304774,1294671
Jammu & Kashmir,Srinagar,Farooq Abdullah,MALE,83,GENERAL,JKN,Plough,106596,154,106750,8.245338005,57.1274142,1294671
Jammu & Kashmir,Srinagar,Showkat Hussain Khan,MALE,37,GENERAL,JD(U),Arrow,1246,4,1250,0.096549625,0.668939276,1294671
Jammu & Kashmir,Srinagar,Abdul Khaliq Bhat,MALE,40,GENERAL,SHS,Bow & Arrow,576,2,578,0.044644547,0.309317521,1294671
Jammu & Kashmir,Srinagar,Irfan Raza Ansari,MALE,41,GENERAL,JPC,Apple,28745,28,28773,2.222417896,15.39791184,1294671
Jammu & Kashmir,Srinagar,Nazir Ahmad Lone,MALE,46,GENERAL,RaJPa,Battery Torch,500,6,506,0.039083288,0.270786619,1294671
Jammu & Kashmir,Srinagar,Nazir Ahmad Sofi,MALE,33,GENERAL,MaNPa,Tooth Brush,1504,3,1507,0.116400228,0.806473192,1294671
Jammu & Kashmir,Srinagar,Bilal Sultan,MALE,46,GENERAL,IND,Gas Cylinder,1625,5,1630,0.125900711,0.872296816,1294671
Jammu & Kashmir,Srinagar,Sajjad Ahmad Dar,MALE,30,GENERAL,IND,Bat,610,3,613,0.047347936,0.328047821,1294671
Jammu & Kashmir,Srinagar,Abdul Rashid Banday,MALE,67,GENERAL,IND,Kettle,1525,12,1537,0.118717419,0.822527734,1294671
Jammu & Kashmir,Srinagar,NOTA,,,,NOTA,,1491,75,1566,0.120957371,0.838047125,1294671
Jammu & Kashmir,Anantnag,HASNAIN MASOODI,MALE,65,GENERAL,JKN,Plough,40032,148,40180,2.874560285,32.02486749,1397779
Jammu & Kashmir,Anantnag,GHULAM AHMAD MIR,MALE,60,GENERAL,INC,Hand,32879,625,33504,2.39694544,26.70386163,1397779
Jammu & Kashmir,Anantnag,MEHBOOBA MUFTI,FEMALE,59,GENERAL,JKPDP,Ink Pot & Pen,30223,301,30524,2.183750078,24.32869725,1397779
Jammu & Kashmir,Anantnag,NISAR AHMAD WANI,MALE,36,GENERAL,JKNPP,Bicycle,570,19,589,0.042138278,0.469453632,1397779
Jammu & Kashmir,Anantnag,SOFI YOUSUF,MALE,53,GENERAL,BJP,Lotus,9687,538,10225,0.731517643,8.149683179,1397779
Jammu & Kashmir,Anantnag,SURINDER SINGH,MALE,60,GENERAL,PSPL,Key,185,32,217,0.015524629,0.172956601,1397779
Jammu & Kashmir,Anantnag,SANJAY KUMAR DHAR,MALE,51,GENERAL,MaNPa,Tooth Brush,667,10,677,0.04843398,0.539592715,1397779
Jammu & Kashmir,Anantnag,CH. ZAFFAR ALI,MALE,60,ST,JPC,Apple,1629,17,1646,0.117758244,1.311919659,1397779
Jammu & Kashmir,Anantnag,IMTIYAZ AHMAD RATHER,MALE,47,GENERAL,IND,Ganna Kisan,330,52,382,0.02732907,0.304467381,1397779
Jammu & Kashmir,Anantnag,RIDWANA SANAM,FEMALE,39,GENERAL,IND,DIAMOND,422,33,455,0.032551641,0.362650939,1397779
Jammu & Kashmir,Anantnag,RIYAZ AHMAD BHAT,MALE,45,GENERAL,IND,COMPUTER,188,6,194,0.013879161,0.154624796,1397779
Jammu & Kashmir,Anantnag,ZUBAIR MASOODI,MALE,38,GENERAL,IND,Gas Cylinder,536,11,547,0.039133511,0.435978161,1397779
Jammu & Kashmir,Anantnag,MIRZA SAJAD HUSSAIN BEIGH,MALE,36,GENERAL,IND,Tractor Chalata Kisan,421,4,425,0.030405379,0.338739888,1397779
Jammu & Kashmir,Anantnag,SHAMS KHWAJA,MALE,58,GENERAL,IND,Green Chilli,759,1,760,0.054371972,0.605746623,1397779
Jammu & Kashmir,Anantnag,ALI MOHAMMAD WANI,MALE,48,GENERAL,IND,Helicopter,810,4,814,0.058235243,0.648786514,1397779
Jammu & Kashmir,Anantnag,GH. MOHD. WANI,MALE,45,GENERAL,IND,Table,1365,4,1369,0.097941091,1.091140956,1397779
Jammu & Kashmir,Anantnag,KYASIR AHMAD SHEIKH,MALE,31,GENERAL,IND,Bat,840,7,847,0.060596131,0.67508867,1397779
Jammu & Kashmir,Anantnag,MANZOOR AHMAD KHAN,MALE,47,GENERAL,IND,Pen Stand,597,7,604,0.043211409,0.481409158,1397779
Jammu & Kashmir,Anantnag,NOTA,,,,NOTA,,709,228,937,0.067034918,0.746821823,1397779
Jammu & Kashmir,Ladakh,Jamyang Tsering Namgyal,MALE,33,ST,BJP,Lotus,41315,1599,42914,23.94326906,33.69768355,179232
Jammu & Kashmir,Ladakh,Rigzin Spalbar,MALE,61,ST,INC,Hand,20447,794,21241,11.85112034,16.67923047,179232
Jammu & Kashmir,Ladakh,Asgar Ali Karbalai,MALE,54,ST,IND,Cup & Saucer,29069,296,29365,16.38379307,23.0585002,179232
Jammu & Kashmir,Ladakh,Sajjad Hussain,MALE,37,ST,IND,Battery torch,31552,432,31984,17.84502767,25.1150373,179232
Jammu & Kashmir,Ladakh,NOTA,,,,NOTA,,910,12,922,0.514417068,0.723989007,179232
Jammu & Kashmir,Udhampur,TILAK RAJ BHAGAT,MALE,62,SC,BSP,Elephant,16442,159,16601,0.984745666,1.403676396,1685816
Jammu & Kashmir,Udhampur,DR. JITENDRA SINGH,MALE,62,GENERAL,BJP,Lotus,715406,8905,724311,42.96500923,61.24319343,1685816
Jammu & Kashmir,Udhampur,VIKRAMADITYA SINGH,MALE,54,GENERAL,INC,Hand,366123,936,367059,21.77337266,31.03620591,1685816
Jammu & Kashmir,Udhampur,HARSH DEV SINGH,MALE,59,GENERAL,JKNPP,Bicycle,24135,184,24319,1.442565499,2.056262049,1685816
Jammu & Kashmir,Udhampur,LAL SINGH,MALE,60,GENERAL,DSSP,Tractor Chalata Kisan,18476,573,19049,1.129957243,1.610663916,1685816
Jammu & Kashmir,Udhampur,MOHD AYUB,MALE,55,GENERAL,NRCP,Cup & Saucer,1615,58,1673,0.099239775,0.141458383,1685816
Jammu & Kashmir,Udhampur,MEENAKSHI,FEMALE,34,GENERAL,SHS,Bow and Arrow,1574,86,1660,0.098468635,0.140359184,1685816
Jammu & Kashmir,Udhampur,BANSI LAL,MALE,53,GENERAL,IND,Bat,1296,11,1307,0.07752922,0.110511719,1685816
Jammu & Kashmir,Udhampur,RAKESH MUDGAL,MALE,42,GENERAL,IND,Coconut,1600,7,1607,0.095324757,0.135877837,1685816
Jammu & Kashmir,Udhampur,SHABER AHMED,MALE,34,GENERAL,IND,Gas Cylinder,4425,17,4442,0.263492576,0.375587648,1685816
Jammu & Kashmir,Udhampur,GARIB SINGH,MALE,58,GENERAL,IND,Air Conditioner,4957,27,4984,0.295643178,0.421415768,1685816
Jammu & Kashmir,Udhampur,FIRDOUS AHMED BAWANI,MALE,42,GENERAL,IND,Battery Torch,5540,3,5543,0.328802194,0.4686813,1685816
Jammu & Kashmir,Udhampur,NOTA,,,,NOTA,,7506,62,7568,0.448922065,0.639902594,1685816
Jammu & Kashmir,Jammu,Badri Nath,MALE,62,SC,BSP,Elephant,14053,223,14276,0.697307969,0.961743804,2047302
Jammu & Kashmir,Jammu,Prof. Bhim Singh,MALE,78,GENERAL,JKNPP,Bicycle,3705,311,4016,0.196160606,0.270549392,2047302
Jammu & Kashmir,Jammu,Jugal Kishore,MALE,56,GENERAL,BJP,Lotus,840214,17852,858066,41.91203838,57.80608426,2047302
Jammu & Kashmir,Jammu,Raman Bhalla,MALE,56,GENERAL,INC,Hand,551187,4004,555191,27.11817797,37.40203869,2047302
Jammu & Kashmir,Jammu,Javaid Ahmed,MALE,37,ST,AIFB,Lion,3833,33,3866,0.18883389,0.26044421,2047302
Jammu & Kashmir,Jammu,Sushil Kumar,MALE,46,GENERAL,HND,Water Tank,1261,20,1281,0.062570153,0.08629825,2047302
Jammu & Kashmir,Jammu,Syed Aqib Hussain,MALE,27,GENERAL,INDPP,Helicopter,1708,15,1723,0.084159543,0.116074851,2047302
Jammu & Kashmir,Jammu,Gursagar Singh,MALE,39,GENERAL,NRCP,Cup & Saucer,1086,17,1103,0.053875784,0.074306768,2047302
Jammu & Kashmir,Jammu,Lal Singh,MALE,60,GENERAL,DSSP,Tractor Chalata Kisan,6849,690,7539,0.368240738,0.50788642,2047302
Jammu & Kashmir,Jammu,Mohd Younis,MALE,54,ST,JKPPAP,Battery Torch,1584,28,1612,0.078737773,0.108597017,2047302
Jammu & Kashmir,Jammu,Manish Sahni,MALE,50,GENERAL,SHS,Bow and Arrow,1157,35,1192,0.058222969,0.080302509,2047302
Jammu & Kashmir,Jammu,Ajay Kumar,MALE,49,GENERAL,IND,Almirah,915,26,941,0.045962931,0.063393172,2047302
Jammu & Kashmir,Jammu,Anil Singh,MALE,25,GENERAL,IND,Sewing Machine,2118,13,2131,0.10408821,0.143560945,2047302
Jammu & Kashmir,Jammu,Balwan Singh,MALE,45,GENERAL,IND,Air Conditioner,2182,12,2194,0.10716543,0.147805121,2047302
Jammu & Kashmir,Jammu,Bahadur,MALE,39,GENERAL,IND,Auto- Rickshaw,1180,21,1201,0.058662572,0.08090882,2047302
Jammu & Kashmir,Jammu,Perseen Singh,MALE,39,GENERAL,IND,HOCKEY & BALL,2608,4,2612,0.127582545,0.175964893,2047302
Jammu & Kashmir,Jammu,Tarseem Lal Khullar,MALE,53,SC,IND,Electric Pole,2369,15,2384,0.116445937,0.160605017,2047302
Jammu & Kashmir,Jammu,Rajiv Chuni,MALE,56,GENERAL,IND,COMPUTER,1257,12,1269,0.061984016,0.085489835,2047302
Jammu & Kashmir,Jammu,Subash Chander,MALE,53,SC,IND,Ganna Kisan,3723,16,3739,0.182630604,0.25188849,2047302
Jammu & Kashmir,Jammu,Satish Poonchi,MALE,70,GENERAL,IND,Batsman,3036,41,3077,0.150295364,0.207290956,2047302
Jammu & Kashmir,Jammu,Sakander Ahmad Nourani,MALE,30,GENERAL,IND,Gas Cylinder,1410,18,1428,0.069750335,0.096201328,2047302
Jammu & Kashmir,Jammu,Syed Zeshan Haider,MALE,28,GENERAL,IND,Black Board,1565,17,1582,0.07727243,0.106575981,2047302
Jammu & Kashmir,Jammu,Shazad Shabnam,MALE,27,GENERAL,IND,Bat,1006,3,1009,0.049284375,0.067974187,2047302
Jammu & Kashmir,Jammu,Er. Ghulam Mustafa Chowdhary,MALE,37,ST,IND,Cauliflower,2738,7,2745,0.1340789,0.184924821,2047302
Jammu & Kashmir,Jammu,NOTA,,,,NOTA,,2546,72,2618,0.127875614,0.176369101,2047302
Karnataka,Chikkodi,ANNASAHEB SHANKAR JOLLE,MALE,55,GENERAL,BJP,Lotus,641232,3785,645017,39.99966513,52.89266025,1612556
Karnataka,Chikkodi,PRAKASH BABANNA HUKKERI,MALE,72,GENERAL,INC,Hand,524871,1269,526140,32.62770409,43.14451288,1612556
Karnataka,Chikkodi,MACHENDRA DAVALU KADAPURE,MALE,49,SC,BSP,Elephant,15508,67,15575,0.96585793,1.277180576,1612556
Karnataka,Chikkodi,APPASAHEB SHRIPATI KURANE,MALE,37,SC,BBM,Gas Cylinder,2742,13,2755,0.17084678,0.225915408,1612556
Karnataka,Chikkodi,PRAVEENKUMAR BALIGATTI,MALE,27,GENERAL,UPJP,Auto- Rickshaw,1530,16,1546,0.095872639,0.126775035,1612556
Karnataka,Chikkodi,MAGDUM ISMAILMAGDUM,MALE,58,GENERAL,RPI,Sewing Machine,1050,9,1059,0.065672138,0.086840079,1612556
Karnataka,Chikkodi,KALLAPPA GUDASI,MALE,63,GENERAL,IND,DIAMOND,4941,7,4948,0.306842057,0.405745714,1612556
Karnataka,Chikkodi,JITENDRA SUBHASH NERLE,MALE,44,GENERAL,IND,Cup & Saucer,1719,7,1726,0.107035043,0.141535388,1612556
Karnataka,Chikkodi,MOHAN GURAPPA MOTANNAVAR,MALE,43,SC,IND,Helicopter,1482,5,1487,0.092213852,0.121936919,1612556
Karnataka,Chikkodi,WAJANTRI VISHWNATH KALLOLI,MALE,29,SC,IND,Key,2023,5,2028,0.125763074,0.166299981,1612556
Karnataka,Chikkodi,SHRINIK ANNASAHEB JANGATE,MALE,40,GENERAL,IND,Batsman,4906,0,4906,0.304237496,0.402301631,1612556
Karnataka,Chikkodi,NOTA,,,,NOTA,,10341,21,10362,0.642582335,0.849704342,1612556
Karnataka,Belgaum,ANGADI SURESH CHANNABASAPPA,MALE,63,GENERAL,BJP,Lotus,756986,5005,761991,42.82412117,63.12355961,1779350
Karnataka,Belgaum,BADRODDIN KAMDOD,MALE,43,GENERAL,BSP,Elephant,5574,176,5750,0.323151713,0.476331699,1779350
Karnataka,Belgaum,Dr.SADHUNAVAR,MALE,69,GENERAL,INC,Hand,369944,743,370687,20.83271981,30.70782062,1779350
Karnataka,Belgaum,DILSHAD SIKANDAR TAHASHILDAR,FEMALE,44,GENERAL,RPI(A),Sewing Machine,4044,24,4068,0.228622812,0.336994322,1779350
Karnataka,Belgaum,MANJUNATH H RAJAPPANAVAR,MALE,38,GENERAL,UPJP,Auto- Rickshaw,2113,15,2128,0.119594234,0.176284149,1779350
Karnataka,Belgaum,ANIL BABAN HEGADE,MALE,42,SC,IND,BUCKET,846,8,854,0.047995054,0.070745612,1779350
Karnataka,Belgaum,ASHUTOSH S KAMBALE,MALE,27,SC,IND,Capsicum,1920,3,1923,0.108073173,0.159301888,1779350
Karnataka,Belgaum,ANAND RAMESH PATIL,MALE,54,GENERAL,IND,Electric Pole,904,1,905,0.05086127,0.074970467,1779350
Karnataka,Belgaum,UDAY KUNDARGI,MALE,54,GENERAL,IND,Whistle,703,2,705,0.03962121,0.058402408,1779350
Karnataka,Belgaum,UDAY TUKARAM NAIK,MALE,29,GENERAL,IND,Harmonium,823,6,829,0.046590047,0.068674605,1779350
Karnataka,Belgaum,ONKARSINGH BHATIA,MALE,57,GENERAL,IND,Tiller,1038,11,1049,0.058954112,0.08689947,1779350
Karnataka,Belgaum,KALLAPPA KRUSHNA KOWADKAR,MALE,38,GENERAL,IND,CALCULATOR,1028,0,1028,0.057773906,0.085159824,1779350
Karnataka,Belgaum,KAVITA DEEPAK KOLE,FEMALE,35,GENERAL,IND,BELT,1476,14,1490,0.083738444,0.12343204,1779350
