entity_id,state,election_year,constituency_name,electors,votes_polled,turnout_pct,winner_candidate,winner_party_id,winner_party_short_raw,winner_votes,winner_share_pct,runnerup_candidate,runnerup_party_id,runnerup_party_short_raw,runnerup_votes,margin_votes,margin_pct,source_id,processing_level,processing_note
IN-AC-1976-bihar-1,bihar,2005,DHANAHA,120846,63287,52.37,RAJESH SINGH,parties.IN.RJD,RJD,19389,30.64,RAMADHAR YADAV,parties.IN.SP,SP,13287,6102,9.65,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-214,bihar,2005,SASARAM,252777,118573,46.91,JAWAHAR PRASAD,parties.IN.BJP,BJP,43956,37.07,DR. ASHOK KUMAR,parties.IN.RJD,RJD,33917,10039,8.47,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-215,bihar,2005,CHENARI,234160,119048,50.84,LALAN PASWAN,parties.IN.JDU,JD(U),51741,43.46,MAHENDRA RAM,parties.IN.RJD,RJD,30206,21535,18.09,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-216,bihar,2005,NOKHA,214170,105607,49.31,RAMESHWAR PRASAD,parties.IN.BJP,BJP,36183,34.26,RAMJI CHOUDHARY,parties.IN.RJD,RJD,29248,6935,6.56,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-217,bihar,2005,DEHRI,221438,112190,50.66,MD.ILYAS HUSSAIN,parties.IN.RJD,RJD,46196,41.18,RADHA KRISHNA SINGH,parties.IN.LJP,LJP,23940,22256,19.84,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-218,bihar,2005,NABINAGAR,214495,116596,54.36,BHIM KUMAR SINGH,parties.IN.RJD,RJD,46136,39.57,VIRENDERA KUMAR SINGH,parties.IN.JDU,JD(U),39458,6678,5.73,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-219,bihar,2005,DEO,199369,96607,48.46,RENU DEVI,parties.IN.JDU,JD(U),32677,33.82,SURESH PASWAN,parties.IN.RJD,RJD,26919,5758,5.96,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-220,bihar,2005,AURANGABAD,253928,138397,54.5,RAMADHAR SINGH,parties.IN.BJP,BJP,68726,49.66,BAIJNATH MEHTA,parties.IN.RJD,RJD,45001,23725,17.14,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-221,bihar,2005,RAFIGANJ,187646,95486,50.89,MD. NEHALUDDIN,parties.IN.RJD,RJD,40277,42.18,BRIJMOHAN SINGH,parties.IN.JDU,JD(U),15782,24495,25.65,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-222,bihar,2005,OBRA,218543,118335,54.15,SATYA NARAYAN SINGH,parties.IN.RJD,RJD,38575,32.6,RAJA RAM SINGH,parties.IN.CPIMLL,CPI(ML)(L),34700,3875,3.28,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-223,bihar,2005,GOH,191489,94441,49.32,DR. RANVIJAY KUMAR,parties.IN.JDU,JD(U),27812,29.45,KAUKAB KADARI,parties.IN.INC,INC,21953,5859,6.2,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-224,bihar,2005,ARWAL,205562,95961,46.68,DULARCHAND SINGH,parties.IN.LJP,LJP,28864,30.08,VEENA DEVI,parties.IN.RJD,RJD,18983,9881,10.3,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-225,bihar,2005,KURTHA,203847,103733,50.89,SUCHITRA SINHA,parties.IN.LJP,LJP,43736,42.16,MAHESH PRASAD YADAV,parties.IN.RJD,RJD,41894,1842,1.77,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-226,bihar,2005,MAKHDUMPUR,197749,96023,48.56,RAMASHRAY PRASAD SINGH,parties.IN.LJP,LJP,44050,45.87,BAGI KUMAR VARMA,parties.IN.RJD,RJD,39479,4571,4.76,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-227,bihar,2005,JAHANABAD,221709,100230,45.21,SACHITA NAND YADAV,parties.IN.RJD,RJD,42729,42.63,GOPAL SHARMA,parties.IN.LJP,LJP,29289,13440,13.41,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-228,bihar,2005,GHOSI,207048,99564,48.09,JAGDISH SHARMA,parties.IN.IND,IND,55262,55.5,AJAY SINGH,parties.IN.RJD,RJD,30389,24873,24.98,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-229,bihar,2005,BELAGANJ,197448,106005,53.69,SURENDRA PRASAD YADAV,parties.IN.RJD,RJD,59154,55.8,MD. AMJAD,parties.IN.LJP,LJP,35911,23243,21.92,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-230,bihar,2005,KONCH,204809,104978,51.26,DR. ANIL KUMAR,parties.IN.LJP,LJP,39052,37.2,MAHESH SINGH YADAV,parties.IN.RJD,RJD,33509,5543,5.28,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-231,bihar,2005,GAYA MUFASSIL,208546,111619,53.52,AWADHESH KUMAR SINGH,parties.IN.IND,IND,57403,51.43,DR. BINOD KUMAR YADVENDU,parties.IN.RJD,RJD,32263,25140,22.53,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-232,bihar,2005,GAYA TOWN,258861,92106,35.58,PREM KUMAR,parties.IN.BJP,BJP,42967,46.65,MASOOD MANJAR,parties.IN.CPI,CPI,22380,20587,22.35,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-233,bihar,2005,IMAMGANJ,192278,80992,42.12,UDAY NARAYAN CHAUDHARY,parties.IN.JDU,JD(U),24454,30.19,RAM SWARUP PASWAN,parties.IN.RJD,RJD,23183,1271,1.57,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-234,bihar,2005,GURUA,208394,111010,53.27,SHAKEEL AHMAD KHAN,parties.IN.RJD,RJD,48966,44.11,VEER BHADRA YASHRAJ,parties.IN.LJP,LJP,33973,14993,13.51,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-235,bihar,2005,BODH GAYA,203024,99854,49.18,PHOOLCHAND MANJHI,parties.IN.RJD,RJD,45164,45.23,MAUJI RAM,parties.IN.LJP,LJP,21766,23398,23.43,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-236,bihar,2005,BARACHATTI,206803,99805,48.26,VIJAY KUMAR,parties.IN.RJD,RJD,53455,53.56,VIJAY PASWAN,parties.IN.JDU,JD(U),24243,29212,29.27,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-237,bihar,2005,FATEHPUR,212973,106929,50.21,AJAY PASWAN,parties.IN.RJD,RJD,36231,33.88,SHYAM DEO PASWAN,parties.IN.LJP,LJP,29685,6546,6.12,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-238,bihar,2005,ATRI,219909,118017,53.67,RAJENDRA PRASAD YADAV,parties.IN.RJD,RJD,63921,54.16,RAMASHRAY PD. SINGH,parties.IN.SP,SP,36732,27189,23.04,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-239,bihar,2005,NAWADA,285804,127329,44.55,PURNIMA YADAV,parties.IN.IND,IND,53995,42.41,RAJ BALLABH PRASAD,parties.IN.RJD,RJD,43914,10081,7.92,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-240,bihar,2005,RAJAULI,227215,88625,39.0,NAND KISHORE CHOUDHARY,parties.IN.RJD,RJD,34272,38.67,BANWARI RAM,parties.IN.LJP,LJP,32346,1926,2.17,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-241,bihar,2005,GOBINDPUR,208624,102769,49.26,KAUSHAL YADAV,parties.IN.IND,IND,65224,63.47,PROF. K. V. PRASAD,parties.IN.JDU,JD(U),10492,54732,53.26,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-242,bihar,2005,WARSALIGANJ,219321,120765,55.06,ARUNA DEVI,parties.IN.LJP,LJP,60999,50.51,PRADIP KUMAR,parties.IN.IND,IND,52283,8716,7.22,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
IN-AC-1976-bihar-243,bihar,2005,HISUA,199281,86018,43.16,AADITYA SINGH,parties.IN.INC,INC,32354,37.61,GANESH SHANKAR VIDYARTHI,parties.IN.CPIM,CPM,15070,17284,20.09,src-0c1b8f274551,minor,Derived in R1.6 Path A' from the partitioned candidacies.csv subset; see TODO/20260615-R1.6-bihar-2005-path-a-prime-receipt.md.
